ticker,exchange,assetType,priceCurrency,startDate,endDate
002002,SHE,Stock,CNY,2004-06-24,2018-03-26
002003,SHE,Stock,CNY,2018-01-02,2018-06-06
002004,SHE,Stock,CNY,2004-06-24,2018-06-06
002005,SHE,Stock,CNY,2004-06-24,2018-02-07
002006,SHE,Stock,CNY,2018-01-02,2018-06-06
002007,SHE,Stock,CNY,2018-01-02,2018-06-06
002008,SHE,Stock,CNY,2018-01-02,2018-06-06
002009,SHE,Stock,CNY,2004-06-28,2018-06-06
002010,SHE,Stock,CNY,2018-01-02,2018-06-06
002011,SHE,Stock,CNY,2018-01-02,2018-04-27
002012,SHE,Stock,CNY,2018-01-02,2018-06-06
002013,SHE,Stock,CNY,2004-07-08,2018-06-06
002014,SHE,Stock,CNY,2004-07-07,2018-06-06
002015,SHE,Stock,CNY,2018-01-04,2018-06-06
002016,SHE,Stock,CNY,2018-01-02,2018-06-06
002017,SHE,Stock,CNY,2018-01-02,2018-06-06
002018,SHE,Stock,CNY,2018-01-02,2018-06-06
002019,SHE,Stock,CNY,2018-01-02,2018-06-06
002020,SHE,Stock,CNY,2018-01-02,2018-06-06
002021,SHE,Stock,CNY,2018-01-02,2018-06-06
002022,SHE,Stock,CNY,2004-07-20,2018-06-06
002023,SHE,Stock,CNY,2018-01-02,2018-06-06
002024,SHE,Stock,CNY,2004-07-21,2018-06-06
002025,SHE,Stock,CNY,2004-07-26,2018-06-06
002026,SHE,Stock,CNY,2018-01-02,2018-06-06
002027,SHE,Stock,CNY,2018-01-02,2018-06-06
002028,SHE,Stock,CNY,2004-08-04,2018-06-06
002029,SHE,Stock,CNY,2018-01-02,2018-06-06
002030,SHE,Stock,CNY,2004-08-09,2018-06-06
002031,SHE,Stock,CNY,2004-08-16,2018-06-06
002032,SHE,Stock,CNY,2018-01-02,2018-06-06
002033,SHE,Stock,CNY,2007-08-30,2018-06-06
002034,SHE,Stock,CNY,2018-01-02,2018-06-06
002035,SHE,Stock,CNY,2018-01-02,2018-06-06
002036,SHE,Stock,CNY,2018-01-02,2018-06-06
002037,SHE,Stock,CNY,2007-08-30,2018-06-06
002038,SHE,Stock,CNY,2004-09-08,2018-06-06
002039,SHE,Stock,CNY,2018-01-02,2018-06-06
002040,SHE,Stock,CNY,2005-03-24,2018-06-06
002041,SHE,Stock,CNY,2018-01-02,2018-06-06
002042,SHE,Stock,CNY,2018-01-02,2018-06-06
002043,SHE,Stock,CNY,2018-01-02,2018-06-06
002044,SHE,Stock,CNY,2018-01-02,2018-06-06
002045,SHE,Stock,CNY,2018-01-02,2018-06-06
002046,SHE,Stock,CNY,2018-01-02,2018-06-06
002047,SHE,Stock,CNY,2007-08-30,2018-06-06
002048,SHE,Stock,CNY,2018-01-02,2018-06-06
002049,SHE,Stock,CNY,2005-06-07,2018-06-06
002050,SHE,Stock,CNY,2005-06-06,2018-06-06
002051,SHE,Stock,CNY,2018-01-02,2018-04-04
002052,SHE,Stock,CNY,2018-01-02,2018-06-06
002053,SHE,Stock,CNY,2018-01-02,2018-05-25
002054,SHE,Stock,CNY,2018-01-02,2018-06-06
002055,SHE,Stock,CNY,2018-01-02,2018-06-06
002056,SHE,Stock,CNY,2018-01-02,2018-06-06
002057,SHE,Stock,CNY,2018-01-02,2018-06-06
002058,SHE,Stock,CNY,2018-01-02,2018-06-06
002059,SHE,Stock,CNY,2007-04-04,2018-03-23
002060,SHE,Stock,CNY,2018-01-02,2018-06-06
002061,SHE,Stock,CNY,2018-01-02,2018-06-06
002062,SHE,Stock,CNY,2018-01-02,2018-06-06
002063,SHE,Stock,CNY,2018-01-02,2018-06-06
002064,SHE,Stock,CNY,2018-01-02,2018-06-06
002065,SHE,Stock,CNY,2006-08-22,2018-06-06
002066,SHE,Stock,CNY,2018-01-02,2018-06-06
002067,SHE,Stock,CNY,2006-09-14,2018-06-06
002068,SHE,Stock,CNY,2018-01-02,2018-06-06
002069,SHE,Stock,CNY,2018-01-02,2018-06-06
002070,SHE,Stock,CNY,2007-08-30,2018-04-27
002071,SHE,Stock,CNY,2007-08-30,2018-06-06
002072,SHE,Stock,CNY,2017-12-06,2018-06-06
002073,SHE,Stock,CNY,2007-08-30,2018-06-06
002074,SHE,Stock,CNY,2006-10-17,2018-06-06
002075,SHE,Stock,CNY,2016-09-14,2018-04-24
002076,SHE,Stock,CNY,2007-08-30,2018-06-06
002077,SHE,Stock,CNY,2006-11-20,2018-06-06
002078,SHE,Stock,CNY,2018-01-02,2018-06-06
002079,SHE,Stock,CNY,2006-11-15,2018-06-06
002080,SHE,Stock,CNY,2018-01-02,2018-06-06
002081,SHE,Stock,CNY,2018-01-02,2018-06-06
002082,SHE,Stock,CNY,2007-08-30,2018-04-24
002083,SHE,Stock,CNY,2018-01-02,2018-06-06
002084,SHE,Stock,CNY,2018-01-02,2018-06-06
002085,SHE,Stock,CNY,2018-01-02,2018-06-06
002086,SHE,Stock,CNY,2007-08-30,2018-06-06
002087,SHE,Stock,CNY,2006-11-29,2018-06-06
002088,SHE,Stock,CNY,2006-11-29,2018-06-06
002089,SHE,Stock,CNY,2007-08-30,2018-04-19
002090,SHE,Stock,CNY,2006-12-07,2018-06-06
002091,SHE,Stock,CNY,2006-12-07,2018-06-06
002092,SHE,Stock,CNY,2006-12-11,2018-06-06
002093,SHE,Stock,CNY,2006-12-14,2018-06-06
002094,SHE,Stock,CNY,2018-01-02,2018-06-06
002095,SHE,Stock,CNY,2018-01-02,2018-06-06
002096,SHE,Stock,CNY,2018-01-02,2018-06-06
002097,SHE,Stock,CNY,2018-01-02,2018-06-06
002098,SHE,Stock,CNY,2007-08-30,2017-11-10
002099,SHE,Stock,CNY,2018-01-02,2018-06-06
002100,SHE,Stock,CNY,2006-12-26,2018-06-06
002101,SHE,Stock,CNY,2018-01-02,2018-06-06
002102,SHE,Stock,CNY,2018-01-02,2018-05-31
002103,SHE,Stock,CNY,2018-01-02,2018-06-06
002104,SHE,Stock,CNY,2007-01-09,2018-06-06
002105,SHE,Stock,CNY,2018-01-02,2018-06-06
002106,SHE,Stock,CNY,2018-01-02,2018-06-06
002107,SHE,Stock,CNY,2018-01-02,2018-06-06
002108,SHE,Stock,CNY,2018-01-02,2018-06-06
002109,SHE,Stock,CNY,2018-01-02,2018-06-06
002110,SHE,Stock,CNY,2015-01-05,2018-06-06
002111,SHE,Stock,CNY,2007-01-25,2018-06-06
002112,SHE,Stock,CNY,2007-08-30,2018-06-06
002113,SHE,Stock,CNY,2007-08-30,2018-01-31
002114,SHE,Stock,CNY,2018-01-02,2018-06-06
002115,SHE,Stock,CNY,2018-01-02,2018-06-06
002116,SHE,Stock,CNY,2007-02-14,2018-06-06
002117,SHE,Stock,CNY,2018-01-02,2018-06-06
002118,SHE,Stock,CNY,2007-03-01,2018-06-06
002119,SHE,Stock,CNY,2018-01-02,2018-06-06
002120,SHE,Stock,CNY,2018-01-02,2018-06-06
002121,SHE,Stock,CNY,2018-01-02,2018-06-06
002122,SHE,Stock,CNY,2007-08-30,2018-06-06
002123,SHE,Stock,CNY,2007-03-27,2018-06-06
002124,SHE,Stock,CNY,2018-01-02,2018-06-06
002125,SHE,Stock,CNY,2007-04-02,2018-06-06
002126,SHE,Stock,CNY,2007-04-17,2018-06-06
002127,SHE,Stock,CNY,2007-04-17,2018-06-06
002128,SHE,Stock,CNY,2018-01-02,2018-06-06
002129,SHE,Stock,CNY,2007-08-30,2018-06-06
002130,SHE,Stock,CNY,2007-04-19,2018-06-06
002131,SHE,Stock,CNY,2007-04-26,2018-06-06
002132,SHE,Stock,CNY,2007-05-07,2018-06-06
002133,SHE,Stock,CNY,2018-01-02,2018-06-06
002134,SHE,Stock,CNY,2018-01-02,2018-06-06
002135,SHE,Stock,CNY,2018-01-02,2018-06-06
002136,SHE,Stock,CNY,2018-01-02,2018-06-06
002137,SHE,Stock,CNY,2018-01-02,2018-06-06
002138,SHE,Stock,CNY,2018-01-02,2018-06-06
002139,SHE,Stock,CNY,2018-01-02,2018-06-06
002140,SHE,Stock,CNY,2018-01-02,2018-06-06
002141,SHE,Stock,CNY,2015-01-05,2018-06-06
002142,SHE,Stock,CNY,2018-01-02,2018-06-06
002143,SHE,Stock,CNY,2007-08-30,2018-02-01
002144,SHE,Stock,CNY,2018-01-02,2018-06-06
002145,SHE,Stock,CNY,2018-01-02,2018-06-06
002146,SHE,Stock,CNY,2018-01-02,2018-06-06
002147,SHE,Stock,CNY,2007-08-07,2018-02-07
002148,SHE,Stock,CNY,2018-01-02,2018-06-06
002149,SHE,Stock,CNY,2007-08-09,2018-06-06
002150,SHE,Stock,CNY,2018-01-02,2018-06-06
002151,SHE,Stock,CNY,2007-08-13,2018-06-06
002152,SHE,Stock,CNY,2007-08-13,2018-06-06
002153,SHE,Stock,CNY,2018-01-02,2018-06-06
002154,SHE,Stock,CNY,2018-01-02,2018-06-06
002155,SHE,Stock,CNY,2018-01-02,2018-06-06
002156,SHE,Stock,CNY,2018-01-02,2018-06-06
002157,SHE,Stock,CNY,2018-01-02,2018-06-06
002158,SHE,Stock,CNY,2018-01-02,2018-06-06
002159,SHE,Stock,CNY,2018-01-02,2018-06-06
002160,SHE,Stock,CNY,2007-08-30,2018-06-06
002161,SHE,Stock,CNY,2007-08-20,2018-06-06
002162,SHE,Stock,CNY,2018-01-02,2018-06-06
002163,SHE,Stock,CNY,2007-08-30,2018-06-06
002164,SHE,Stock,CNY,2018-01-02,2018-06-06
002165,SHE,Stock,CNY,2018-01-02,2018-06-06
002166,SHE,Stock,CNY,2007-09-18,2018-06-06
002167,SHE,Stock,CNY,2007-09-12,2018-06-06
002168,SHE,Stock,CNY,2007-09-19,2018-06-06
002169,SHE,Stock,CNY,2018-01-02,2018-06-06
002170,SHE,Stock,CNY,2018-01-02,2018-06-06
002171,SHE,Stock,CNY,2018-01-02,2018-06-06
002172,SHE,Stock,CNY,2018-01-02,2018-06-06
002173,SHE,Stock,CNY,2018-01-02,2018-06-06
002174,SHE,Stock,CNY,2018-01-02,2018-06-06
002175,SHE,Stock,CNY,2007-10-12,2018-06-06
002176,SHE,Stock,CNY,2018-01-02,2018-06-06
002177,SHE,Stock,CNY,2018-01-02,2018-06-06
002178,SHE,Stock,CNY,2007-11-12,2018-06-06
002179,SHE,Stock,CNY,2018-01-02,2018-06-06
002180,SHE,Stock,CNY,2018-01-02,2018-06-06
002181,SHE,Stock,CNY,2018-01-02,2018-06-06
002182,SHE,Stock,CNY,2007-11-12,2018-06-06
002183,SHE,Stock,CNY,2018-01-02,2018-06-06
002184,SHE,Stock,CNY,2007-11-15,2018-06-06
002185,SHE,Stock,CNY,2018-01-02,2018-06-06
002186,SHE,Stock,CNY,2007-11-19,2018-06-06
002187,SHE,Stock,CNY,2018-01-02,2018-06-06
002188,SHE,Stock,CNY,2018-01-02,2018-06-06
002189,SHE,Stock,CNY,2018-01-02,2018-06-06
002190,SHE,Stock,CNY,2007-12-05,2018-06-06
002191,SHE,Stock,CNY,2008-01-07,2018-06-06
002192,SHE,Stock,CNY,2018-01-02,2018-06-06
002193,SHE,Stock,CNY,2018-01-02,2018-06-06
002194,SHE,Stock,CNY,2007-12-06,2018-06-06
002195,SHE,Stock,CNY,2007-12-11,2018-06-06
002196,SHE,Stock,CNY,2007-12-11,2018-06-06
002197,SHE,Stock,CNY,2018-01-02,2018-06-06
002198,SHE,Stock,CNY,2007-12-18,2018-06-06
002199,SHE,Stock,CNY,2018-01-02,2018-06-06
002200,SHE,Stock,CNY,2018-01-02,2018-06-06
002201,SHE,Stock,CNY,2018-01-02,2018-06-06
002202,SHE,Stock,CNY,2018-01-02,2018-06-06
002203,SHE,Stock,CNY,2018-01-02,2018-06-06
002204,SHE,Stock,CNY,2018-01-02,2018-06-06
002205,SHE,Stock,CNY,2018-01-02,2018-06-06
002206,SHE,Stock,CNY,2018-01-02,2018-06-06
002207,SHE,Stock,CNY,2018-01-02,2018-06-06
002208,SHE,Stock,CNY,2018-01-02,2018-06-06
002209,SHE,Stock,CNY,2008-01-29,2018-06-06
002210,SHE,Stock,CNY,2008-01-29,2018-03-23
002211,SHE,Stock,CNY,2018-01-02,2018-06-06
002212,SHE,Stock,CNY,2008-02-01,2018-06-06
002213,SHE,Stock,CNY,2008-02-01,2018-06-06
002214,SHE,Stock,CNY,2018-01-02,2018-06-06
002215,SHE,Stock,CNY,2018-01-02,2018-06-06
002216,SHE,Stock,CNY,2018-01-02,2018-06-06
002217,SHE,Stock,CNY,2018-01-02,2018-06-06
002218,SHE,Stock,CNY,2008-02-27,2018-06-06
002219,SHE,Stock,CNY,2008-03-06,2018-04-24
002220,SHE,Stock,CNY,2008-02-27,2018-06-06
002221,SHE,Stock,CNY,2018-01-02,2018-06-06
002222,SHE,Stock,CNY,2018-01-02,2018-06-06
002223,SHE,Stock,CNY,2018-01-02,2018-06-06
002224,SHE,Stock,CNY,2018-01-02,2018-06-06
002225,SHE,Stock,CNY,2018-01-02,2018-06-06
002226,SHE,Stock,CNY,2018-01-02,2018-04-27
002227,SHE,Stock,CNY,2008-05-05,2018-06-06
002228,SHE,Stock,CNY,2018-01-02,2018-06-06
002229,SHE,Stock,CNY,2018-01-02,2018-06-06
002230,SHE,Stock,CNY,2008-05-12,2018-06-06
002231,SHE,Stock,CNY,2008-04-24,2018-06-06
002232,SHE,Stock,CNY,2008-05-13,2018-06-06
002233,SHE,Stock,CNY,2018-01-02,2018-06-06
002234,SHE,Stock,CNY,2008-05-15,2018-06-06
002235,SHE,Stock,CNY,2008-05-05,2018-06-06
002236,SHE,Stock,CNY,2018-01-02,2018-06-06
002237,SHE,Stock,CNY,2018-01-02,2018-06-06
002238,SHE,Stock,CNY,2018-01-02,2018-06-06
002239,SHE,Stock,CNY,2018-01-02,2018-03-29
002240,SHE,Stock,CNY,2008-05-22,2018-06-06
002241,SHE,Stock,CNY,2018-01-02,2018-06-06
002242,SHE,Stock,CNY,2018-01-02,2018-06-06
002243,SHE,Stock,CNY,2018-01-02,2018-06-06
002244,SHE,Stock,CNY,2018-01-02,2018-06-06
002245,SHE,Stock,CNY,2008-06-04,2018-06-06
002246,SHE,Stock,CNY,2018-01-02,2018-06-06
002247,SHE,Stock,CNY,2018-01-02,2018-06-06
002248,SHE,Stock,CNY,2018-01-02,2018-06-06
002249,SHE,Stock,CNY,2018-01-02,2018-06-06
002250,SHE,Stock,CNY,2008-06-04,2018-06-06
002251,SHE,Stock,CNY,2008-06-19,2018-06-06
002252,SHE,Stock,CNY,2018-01-02,2018-02-22
002253,SHE,Stock,CNY,2018-01-02,2018-06-06
002254,SHE,Stock,CNY,2018-01-02,2018-06-06
002255,SHE,Stock,CNY,2018-01-02,2018-06-06
002256,SHE,Stock,CNY,2008-06-25,2018-03-01
002258,SHE,Stock,CNY,2018-01-02,2018-06-06
002259,SHE,Stock,CNY,2008-07-16,2018-01-19
002260,SHE,Stock,CNY,2008-07-16,2018-06-06
002261,SHE,Stock,CNY,2008-07-22,2018-06-06
002262,SHE,Stock,CNY,2018-01-02,2018-06-06
002263,SHE,Stock,CNY,2018-01-02,2018-02-23
002264,SHE,Stock,CNY,2018-01-02,2018-06-06
002265,SHE,Stock,CNY,2018-01-02,2018-06-06
002266,SHE,Stock,CNY,2008-07-24,2018-06-06
002267,SHE,Stock,CNY,2008-08-12,2018-06-06
002268,SHE,Stock,CNY,2008-08-11,2018-06-06
002269,SHE,Stock,CNY,2008-09-15,2018-06-06
002270,SHE,Stock,CNY,2008-09-04,2018-05-02
002271,SHE,Stock,CNY,2008-09-09,2018-06-06
002272,SHE,Stock,CNY,2018-01-02,2018-06-06
002273,SHE,Stock,CNY,2008-09-18,2018-06-06
002274,SHE,Stock,CNY,2018-01-02,2018-06-06
002275,SHE,Stock,CNY,2009-07-09,2018-06-06
002276,SHE,Stock,CNY,2009-07-09,2018-06-06
002277,SHE,Stock,CNY,2018-01-02,2018-06-06
002278,SHE,Stock,CNY,2009-08-11,2018-06-06
002279,SHE,Stock,CNY,2018-01-02,2018-06-06
002280,SHE,Stock,CNY,2018-01-02,2018-06-06
002281,SHE,Stock,CNY,2018-01-02,2018-06-06
002282,SHE,Stock,CNY,2018-01-02,2018-06-06
002283,SHE,Stock,CNY,2009-11-12,2018-06-06
002284,SHE,Stock,CNY,2018-01-02,2018-06-06
002285,SHE,Stock,CNY,2009-08-27,2018-06-06
002286,SHE,Stock,CNY,2018-01-02,2018-06-06
002287,SHE,Stock,CNY,2018-01-02,2018-06-06
002288,SHE,Stock,CNY,2009-09-02,2018-06-06
002289,SHE,Stock,CNY,2018-01-11,2018-06-06
002290,SHE,Stock,CNY,2018-01-02,2018-06-06
002291,SHE,Stock,CNY,2018-01-02,2018-06-06
002292,SHE,Stock,CNY,2018-01-02,2018-06-06
002293,SHE,Stock,CNY,2018-01-02,2018-06-06
002294,SHE,Stock,CNY,2009-09-09,2018-06-06
002295,SHE,Stock,CNY,2018-01-02,2018-06-06
002296,SHE,Stock,CNY,2009-09-28,2018-06-06
002297,SHE,Stock,CNY,2017-09-29,2018-06-06
002298,SHE,Stock,CNY,2018-01-02,2018-06-06
002299,SHE,Stock,CNY,2018-01-02,2018-06-06
002300,SHE,Stock,CNY,2009-10-20,2018-06-06
002301,SHE,Stock,CNY,2009-10-20,2018-02-07
002302,SHE,Stock,CNY,2018-01-02,2018-06-06
002303,SHE,Stock,CNY,2009-11-09,2018-06-06
002304,SHE,Stock,CNY,2018-01-02,2018-06-06
002305,SHE,Stock,CNY,2009-11-05,2018-06-06
002306,SHE,Stock,CNY,2018-01-02,2018-06-06
002307,SHE,Stock,CNY,2009-11-24,2018-06-06
002308,SHE,Stock,CNY,2018-01-02,2018-06-06
002309,SHE,Stock,CNY,2009-11-27,2018-02-02
002310,SHE,Stock,CNY,2009-11-30,2018-05-24
002311,SHE,Stock,CNY,2018-01-02,2018-06-06
002312,SHE,Stock,CNY,2009-12-03,2018-06-06
002313,SHE,Stock,CNY,2018-01-02,2018-06-06
002314,SHE,Stock,CNY,2009-12-02,2018-06-06
002315,SHE,Stock,CNY,2018-01-02,2018-06-06
002316,SHE,Stock,CNY,2009-12-22,2018-06-06
002317,SHE,Stock,CNY,2018-01-02,2018-06-06
002318,SHE,Stock,CNY,2018-01-02,2018-06-06
002319,SHE,Stock,CNY,2018-01-02,2018-06-06
002320,SHE,Stock,CNY,2018-01-02,2018-06-06
002321,SHE,Stock,CNY,2009-12-16,2018-06-06
002322,SHE,Stock,CNY,2018-01-02,2018-06-06
002323,SHE,Stock,CNY,2018-01-02,2018-06-06
002324,SHE,Stock,CNY,2009-12-21,2018-06-06
002325,SHE,Stock,CNY,2018-01-02,2018-06-06
002326,SHE,Stock,CNY,2018-01-02,2018-06-06
002327,SHE,Stock,CNY,2009-12-29,2018-06-06
002328,SHE,Stock,CNY,2010-01-04,2018-06-06
002329,SHE,Stock,CNY,2018-01-02,2018-06-06
002330,SHE,Stock,CNY,2010-01-05,2018-06-06
002331,SHE,Stock,CNY,2018-01-02,2018-06-06
002332,SHE,Stock,CNY,2018-01-02,2018-06-06
002333,SHE,Stock,CNY,2010-01-21,2018-06-06
002334,SHE,Stock,CNY,2018-01-02,2018-06-06
002335,SHE,Stock,CNY,2010-01-12,2018-06-06
002336,SHE,Stock,CNY,2010-01-12,2018-06-06
002337,SHE,Stock,CNY,2018-01-02,2018-06-06
002338,SHE,Stock,CNY,2018-01-02,2018-06-06
002339,SHE,Stock,CNY,2010-01-26,2018-06-06
002340,SHE,Stock,CNY,2018-01-02,2018-06-06
002341,SHE,Stock,CNY,2018-01-02,2018-06-06
002342,SHE,Stock,CNY,2010-01-27,2018-06-06
002343,SHE,Stock,CNY,2018-01-02,2018-06-06
002344,SHE,Stock,CNY,2018-01-31,2018-06-06
002345,SHE,Stock,CNY,2010-01-28,2018-06-06
002346,SHE,Stock,CNY,2010-01-27,2018-06-06
002347,SHE,Stock,CNY,2010-01-27,2018-06-06
002348,SHE,Stock,CNY,2018-01-02,2018-06-06
002349,SHE,Stock,CNY,2010-02-02,2018-06-06
002350,SHE,Stock,CNY,2018-01-02,2018-06-06
002351,SHE,Stock,CNY,2010-02-04,2018-06-06
002352,SHE,Stock,CNY,2010-02-04,2018-06-06
002353,SHE,Stock,CNY,2010-02-04,2018-06-06
002354,SHE,Stock,CNY,2010-02-08,2018-06-06
002355,SHE,Stock,CNY,2010-02-08,2018-06-06
002356,SHE,Stock,CNY,2018-01-02,2018-06-06
002357,SHE,Stock,CNY,2010-02-10,2018-06-06
002358,SHE,Stock,CNY,2017-12-06,2018-06-06
002359,SHE,Stock,CNY,2010-02-09,2018-05-18
002360,SHE,Stock,CNY,2010-03-03,2018-06-06
002361,SHE,Stock,CNY,2010-03-03,2018-06-06
002362,SHE,Stock,CNY,2018-01-02,2018-06-06
002363,SHE,Stock,CNY,2010-03-04,2018-06-06
002364,SHE,Stock,CNY,2010-03-04,2018-06-06
002365,SHE,Stock,CNY,2018-01-02,2018-06-06
002366,SHE,Stock,CNY,2017-12-05,2018-06-06
002367,SHE,Stock,CNY,2018-01-02,2018-06-06
002368,SHE,Stock,CNY,2010-03-11,2018-06-06
002369,SHE,Stock,CNY,2010-03-15,2018-05-11
002370,SHE,Stock,CNY,2010-03-16,2018-06-06
002371,SHE,Stock,CNY,2010-03-16,2018-06-06
002372,SHE,Stock,CNY,2018-01-02,2018-06-06
002373,SHE,Stock,CNY,2015-01-05,2018-06-06
002374,SHE,Stock,CNY,2010-03-17,2018-06-06
002375,SHE,Stock,CNY,2010-03-23,2018-06-06
002376,SHE,Stock,CNY,2018-01-02,2018-06-06
002377,SHE,Stock,CNY,2010-03-22,2018-06-06
002378,SHE,Stock,CNY,2018-01-02,2018-06-06
002379,SHE,Stock,CNY,2018-01-02,2018-06-06
002380,SHE,Stock,CNY,2010-03-30,2018-06-06
002381,SHE,Stock,CNY,2011-08-02,2018-06-06
002382,SHE,Stock,CNY,2015-01-05,2018-06-06
002383,SHE,Stock,CNY,2010-04-01,2018-06-06
002384,SHE,Stock,CNY,2010-04-09,2018-06-06
002385,SHE,Stock,CNY,2010-04-08,2018-06-06
002386,SHE,Stock,CNY,2018-01-02,2018-06-06
002387,SHE,Stock,CNY,2010-04-12,2018-06-06
002388,SHE,Stock,CNY,2010-04-12,2018-06-06
002389,SHE,Stock,CNY,2010-04-13,2018-06-06
002390,SHE,Stock,CNY,2018-01-02,2018-06-06
002391,SHE,Stock,CNY,2018-01-02,2018-06-06
002392,SHE,Stock,CNY,2010-04-26,2018-06-06
002393,SHE,Stock,CNY,2018-01-02,2018-06-06
002394,SHE,Stock,CNY,2010-05-20,2018-06-06
002395,SHE,Stock,CNY,2018-01-02,2018-06-06
002396,SHE,Stock,CNY,2010-06-22,2018-06-06
002397,SHE,Stock,CNY,2010-04-28,2018-06-06
002398,SHE,Stock,CNY,2017-10-13,2018-06-06
002399,SHE,Stock,CNY,2010-05-05,2018-06-06
002400,SHE,Stock,CNY,2010-05-05,2018-06-06
002401,SHE,Stock,CNY,2010-05-05,2018-06-06
002402,SHE,Stock,CNY,2018-01-02,2018-06-06
002403,SHE,Stock,CNY,2018-01-02,2018-06-06
002404,SHE,Stock,CNY,2018-01-02,2018-06-06
002405,SHE,Stock,CNY,2018-01-02,2018-06-06
002406,SHE,Stock,CNY,2018-01-02,2018-06-06
002407,SHE,Stock,CNY,2010-05-17,2018-06-06
002408,SHE,Stock,CNY,2018-01-02,2018-06-06
002409,SHE,Stock,CNY,2018-01-02,2018-06-06
002410,SHE,Stock,CNY,2010-05-24,2018-06-06
002411,SHE,Stock,CNY,2010-05-24,2018-06-06
002412,SHE,Stock,CNY,2010-05-24,2018-06-06
002413,SHE,Stock,CNY,2010-05-28,2018-06-06
002414,SHE,Stock,CNY,2010-07-20,2018-06-06
002415,SHE,Stock,CNY,2010-05-27,2018-06-06
002416,SHE,Stock,CNY,2010-05-27,2018-06-06
002417,SHE,Stock,CNY,2010-06-01,2018-06-06
002418,SHE,Stock,CNY,2018-01-02,2018-06-06
002419,SHE,Stock,CNY,2010-06-08,2018-06-06
002420,SHE,Stock,CNY,2018-01-02,2018-06-06
002421,SHE,Stock,CNY,2010-06-02,2018-06-06
002422,SHE,Stock,CNY,2010-06-02,2018-06-06
002423,SHE,Stock,CNY,2010-06-03,2018-06-06
002424,SHE,Stock,CNY,2010-06-02,2018-06-06
002425,SHE,Stock,CNY,2010-06-07,2018-06-06
002426,SHE,Stock,CNY,2018-01-02,2018-06-06
002427,SHE,Stock,CNY,2010-06-08,2018-06-06
002428,SHE,Stock,CNY,2018-01-02,2018-06-06
002429,SHE,Stock,CNY,2018-01-02,2018-06-06
002430,SHE,Stock,CNY,2018-01-02,2018-06-06
002431,SHE,Stock,CNY,2018-01-02,2018-05-29
002432,SHE,Stock,CNY,2018-01-02,2018-06-06
002433,SHE,Stock,CNY,2018-01-02,2018-06-06
002434,SHE,Stock,CNY,2018-01-02,2018-06-06
002435,SHE,Stock,CNY,2018-01-02,2018-06-06
002436,SHE,Stock,CNY,2018-01-02,2018-06-06
002437,SHE,Stock,CNY,2010-06-22,2018-06-06
002438,SHE,Stock,CNY,2018-01-02,2018-06-06
002439,SHE,Stock,CNY,2018-01-02,2018-06-06
002440,SHE,Stock,CNY,2018-01-02,2018-06-06
002441,SHE,Stock,CNY,2018-01-02,2018-06-06
002442,SHE,Stock,CNY,2010-07-06,2018-06-06
002443,SHE,Stock,CNY,2018-01-02,2018-06-06
002444,SHE,Stock,CNY,2010-07-12,2018-06-06
002445,SHE,Stock,CNY,2010-07-13,2018-06-06
002446,SHE,Stock,CNY,2018-01-02,2018-06-06
002447,SHE,Stock,CNY,2018-01-02,2018-03-28
002448,SHE,Stock,CNY,2018-01-02,2018-06-06
002449,SHE,Stock,CNY,2018-01-02,2018-06-06
002450,SHE,Stock,CNY,2010-07-15,2018-06-01
002451,SHE,Stock,CNY,2010-07-20,2018-06-06
002452,SHE,Stock,CNY,2010-07-19,2018-06-06
002453,SHE,Stock,CNY,2010-07-20,2018-06-06
002454,SHE,Stock,CNY,2018-01-02,2018-06-06
002455,SHE,Stock,CNY,2011-11-09,2018-06-06
002456,SHE,Stock,CNY,2010-08-02,2018-06-06
002457,SHE,Stock,CNY,2018-01-02,2018-06-06
002458,SHE,Stock,CNY,2018-01-30,2018-06-06
002459,SHE,Stock,CNY,2018-01-02,2018-06-06
002460,SHE,Stock,CNY,2018-01-02,2018-06-06
002461,SHE,Stock,CNY,2010-08-17,2018-06-06
002462,SHE,Stock,CNY,2010-08-17,2018-06-06
002463,SHE,Stock,CNY,2018-01-02,2018-06-06
002464,SHE,Stock,CNY,2010-09-01,2018-02-01
002465,SHE,Stock,CNY,2010-08-30,2018-06-06
002466,SHE,Stock,CNY,2010-08-30,2018-05-30
002467,SHE,Stock,CNY,2010-09-07,2018-06-06
002468,SHE,Stock,CNY,2018-01-02,2018-06-06
002469,SHE,Stock,CNY,2018-01-02,2018-06-06
002470,SHE,Stock,CNY,2018-02-09,2018-06-06
002471,SHE,Stock,CNY,2010-09-10,2018-06-06
002472,SHE,Stock,CNY,2018-01-02,2018-06-06
002473,SHE,Stock,CNY,2018-01-02,2018-06-06
002474,SHE,Stock,CNY,2018-01-02,2018-06-06
002475,SHE,Stock,CNY,2018-01-02,2018-06-06
002476,SHE,Stock,CNY,2010-09-14,2018-06-06
002477,SHE,Stock,CNY,2018-01-02,2018-06-06
002478,SHE,Stock,CNY,2018-01-02,2018-06-06
002479,SHE,Stock,CNY,2018-01-02,2018-06-06
002480,SHE,Stock,CNY,2010-09-20,2018-06-06
002481,SHE,Stock,CNY,2010-10-20,2018-06-06
002482,SHE,Stock,CNY,2010-09-28,2018-06-06
002483,SHE,Stock,CNY,2018-01-02,2018-06-06
